21.0286,0.441937,0.30371,0.633148,0,0,0,0.107039,0.585715,0.00772759,0.326058,-0.38171,0.678389,-1.34816,-2.7661,0.0026438,0.326047,-0.381729,0.678367,-1.34806,-2.76611,0.00259962,0.326058,-0.38171,0.678389,-1.34816,-2.7661,0.0026438,0,0,-0,0,0,0,0,0,0,0,0,0
21.0573,0.444675,0.304776,0.633997,8.28765e-05,3.22668e-05,2.57059e-05,0.107039,0.585715,0.00772759,0.326051,-0.381746,0.678374,-1.34811,-2.76605,0.00263135,0.326047,-0.381729,0.678367,-1.34806,-2.76611,0.00259962,0.3288,-0.380646,0.679236,-1.34811,-2.76605,0.00263135,0,0,-0,0,0,0,0,0,0,0,0,0
21.0917,0.446181,0.304552,0.634439,0.000314754,-2.41077e-06,9.37495e-05,0.107039,0.585715,0.00772759,0.326071,-0.381689,0.678395,-1.34809,-2.76612,0.00269994,0.326161,-0.381683,0.678402,-1.34806,-2.76611,0.00259962,0.330309,-0.380867,0.679683,-1.34809,-2.76612,0.00269994,0.0125324,0.00433095,0.00212816,0.000311016,0.00188618,-0.00740315,0.0137463,0.00550082,0.00430918,-1.30227e-17,-2.98044e-18,-7.2235e-18
21.1243,0.447127,0.301122,0.634428,0.000562453,-0.000910295,8.9915e-05,0.107039,0.585715,0.00772759,0.326539,-0.381502,0.678562,-1.34807,-2.76619,0.00283657,0.326631,-0.381513,0.678549,-1.34806,-2.76611,0.00259962,0.331257,-0.384291,0.679682,-1.34807,-2.76619,0.00283657,0.0136062,0.00511424,0.00199609,0.0032256,0.00273932,0.00174036,0.0211893,0.0041124,0.00644076,4.68494e-18,2.78886e-18,3.89296e-18
21.1632,0.44856,0.301428,0.634386,0.00104273,-0.000795993,7.46872e-05,0.107039,0.585715,0.00772759,0.327379,-0.381342,0.678792,-1.34783,-2.76632,0.00290786,0.327483,-0.38138,0.678805,-1.34806,-2.76611,0.00259962,0.332708,-0.383985,0.679645,-1.34783,-2.76632,0.00290786,0.0217568,0.00603544,0.00577946,0.000256222,0.00202652,0.00833102,0.022243,-0.00380935,0.00607225,-2.11885e-18,2.03807e-18,-7.24044e-18
21.1944,0.449278,0.298254,0.634034,0.00131013,-0.00202711,-6.41004e-05,0.107039,0.585715,0.00772759,0.328122,-0.381681,0.678981,-1.34761,-2.7663,0.00283051,0.328231,-0.381774,0.678987,-1.34806,-2.76611,0.00259962,0.333442,-0.387165,0.679283,-1.34761,-2.7663,0.00283051,0.0235545,-0.0117567,0.0072372,0.00466926,0.00351762,0.00308496,0.0235914,-0.0139474,0.00560065,6.24899e-18,2.19117e-18,4.9399e-18
21.23,0.449996,0.296065,0.633258,0.0015999,-0.00293833,-0.000396027,0.107039,0.585715,0.00772759,0.32899,-0.382163,0.679097,-1.34736,-2.76607,0.00244556,0.329078,-0.382198,0.679125,-1.34806,-2.76611,0.00259962,0.334177,-0.389375,0.678473,-1.34736,-2.76607,0.00244556,0.0276361,-0.0151018,0.00512636,0.00919301,0.00258341,-0.000516767,0.0266461,-0.0132137,0.00426571,6.18292e-18,1.574e-18,2.07557e-17
21.258,0.450555,0.295031,0.63256,0.00183267,-0.00336936,-0.000711531,0.107039,0.585715,0.00772759,0.329867,-0.382731,0.679223,-1.34723,-2.76604,0.0023356,0.329923,-0.382895,0.679173,-1.34806,-2.76611,0.00259962,0.334745,-0.390415,0.677765,-1.34723,-2.76604,0.0023356,0.0270325,-0.031687,-0.00227498,0.00313009,3.22205e-05,0.00230374,0.0259327,-0.0360409,-0.00311071,-1.96786e-17,-5.42726e-18,-2.07015e-18
21.2927,0.449932,0.288457,0.63104,0.00149867,-0.00652083,-0.00144119,0.107039,0.585715,0.00772759,0.330653,-0.383932,0.679106,-1.34761,-2.76621,0.00265549,0.330732,-0.384081,0.679017,-1.34806,-2.76611,0.00259962,0.334094,-0.396969,0.676277,-1.34761,-2.76621,0.00265549,0.0234603,-0.0421316,-0.0105794,-0.00476511,-0.0028137,-0.00438058,0.0243926,-0.038419,-0.00729192,-4.99335e-17,-1.02351e-17,-9.92214e-18
21.3257,0.450023,0.287616,0.629489,0.00151989,-0.00684049,-0.00221186,0.107039,0.585715,0.00772759,0.331457,-0.385329,0.678818,-1.34803,-2.766,0.00272523,0.331504,-0.38534,0.678776,-1.34806,-2.76611,0.00259962,0.334157,-0.397805,0.67473,-1.34803,-2.766,0.00272523,0.0251331,-0.0409562,-0.00677543,-0.0107319,-0.00418796,-0.0044695,0.0223783,-0.0459192,-0.00921307,6.15915e-18,4.50726e-18,-8.64821e-18
