-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359553,0.132346,0.776977
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.338921,0.125408,0.724427
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.355319,0.131304,0.767632
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356827,0.131374,0.768767
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.355319,0.131304,0.767632
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.355319,0.131304,0.767632
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359553,0.132346,0.776977
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.355319,0.131304,0.767632
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.355319,0.131304,0.767632
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.359651,0.133248,0.775922
-0.35855,0.133103,0.774745
-0.359651,0.133248,0.775922
-0.359651,0.133248,0.775922
-0.356231,0.131383,0.768412
-0.359553,0.132346,0.776977
-0.355319,0.131304,0.767632
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.356231,0.131383,0.768412
-0.355319,0.131304,0.767632
