-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.355076,-0.221375,0.811242
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.357716,-0.223893,0.818495
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
-0.358716,-0.224209,0.819697
