6.38196,0.708198,1.39591,-0.209609,0,0,0,0.286863,1.79339,-1.03015,0.414855,-0.496868,0.874421,1.22114,2.83136,0.0519904,0.414826,-0.496891,0.874412,1.22125,2.83138,0.051932,0.414855,-0.496868,0.874421,1.22114,2.83136,0.0519904,0,0,0,0,0,0,0,0,0,0,0,0
15.882,0.455759,0.0702688,0.847986,0,0,0,0.0344705,0.467765,0.0274345,0.41481,-0.49689,0.87444,1.22118,2.8314,0.0519287,0.414826,-0.496891,0.874412,1.22125,2.83138,0.051932,0.41481,-0.49689,0.87444,1.22118,2.8314,0.0519287,0,0,0,0,0,0,0,0,0,0,0,0
15.9037,0.455759,0.0702688,0.847986,0,0,0,0.0344705,0.467765,0.0274345,0.414824,-0.496876,0.874431,1.22129,2.83129,0.0519254,0.414826,-0.496891,0.874412,1.22125,2.83138,0.051932,0.414798,-0.496888,0.874441,1.22129,2.83129,0.0519254,0,0,0,0,0,0,0,0,0,0,0,0
15.9493,0.453858,0.0641839,0.845039,-0.00011833,-0.000363021,-0.000211863,0.0344705,0.467765,0.0274345,0.414816,-0.496927,0.8744,1.2213,2.83131,0.0520116,0.414823,-0.496893,0.874413,1.22125,2.83138,0.051932,0.412897,-0.502977,0.871488,1.2213,2.83131,0.0520116,0,0,0,0,0,0,-7.74277e-05,-3.75171e-05,3.03075e-05,-4.74727e-20,-4.35759e-21,-1.98523e-21
15.9845,0.453022,0.0630411,0.844195,-0.000338735,-0.00066232,-0.000433515,0.0344705,0.467765,0.0274345,0.414748,-0.497143,0.874302,1.22123,2.83134,0.0519477,0.414697,-0.497288,0.874222,1.22125,2.83138,0.051932,0.412066,-0.504118,0.870648,1.22123,2.83134,0.0519477,-0.0074876,-0.0180707,-0.00931057,0.000194236,0.000635391,0.00203624,-0.00587503,-0.0185131,-0.00894768,1.8297e-18,3.66837e-18,3.08998e-18
16.013,0.451614,0.0605343,0.843074,-0.00081306,-0.00150666,-0.00080936,0.0344705,0.467765,0.0274345,0.414563,-0.497564,0.874127,1.22115,2.83135,0.0517406,0.414521,-0.497774,0.873974,1.22125,2.83138,0.051932,0.410665,-0.506617,0.869541,1.22115,2.83135,0.0517406,-0.00962317,-0.0232372,-0.0124965,-0.00464603,-0.00143536,0.00211639,-0.00838314,-0.0215869,-0.0113952,3.32143e-19,8.06322e-19,-1.43826e-18
16.0528,0.449176,0.0562544,0.842046,-0.00175629,-0.00316105,-0.00120081,0.0344705,0.467765,0.0274345,0.414144,-0.498769,0.873492,1.22133,2.83145,0.0520217,0.414072,-0.498833,0.873431,1.22125,2.83138,0.051932,0.408224,-0.510909,0.86849,1.22133,2.83145,0.0520217,-0.0139306,-0.0274146,-0.013633,-0.00848406,-0.00306898,-0.00129526,-0.0125052,-0.0286656,-0.0145678,-6.20748e-18,-1.17579e-18,-8.19928e-19
16.0907,0.446334,0.0538332,0.840885,-0.00295138,-0.00415542,-0.00168244,0.0344705,0.467765,0.0274345,0.41339,-0.500139,0.872909,1.2217,2.8312,0.0518443,0.413393,-0.500258,0.872806,1.22125,2.83138,0.051932,0.405351,-0.513322,0.867341,1.2217,2.8312,0.0518443,-0.0207621,-0.0385789,-0.0154063,-0.00457153,-0.00086598,0.00029151,-0.0195161,-0.0395812,-0.0162061,2.89897e-19,-5.30796e-18,-2.55804e-18
16.1283,0.44393,0.0505361,0.839946,-0.00401327,-0.00561006,-0.00208892,0.0344705,0.467765,0.0274345,0.412402,-0.501899,0.872158,1.22152,2.83133,0.0517806,0.412405,-0.501955,0.872098,1.22125,2.83138,0.051932,0.402965,-0.516619,0.866405,1.22152,2.83133,0.0517806,-0.0269413,-0.0438611,-0.0202115,0.00199198,0.00252978,0.0076984,-0.0270675,-0.0437035,-0.0183863,1.55744e-17,-5.51773e-18,-7.23705e-18
16.1457,0.442826,0.0480381,0.839406,-0.00448646,-0.00673724,-0.00231842,0.0344705,0.467765,0.0274345,0.411999,-0.502609,0.87186,1.22131,2.83145,0.051846,0.411951,-0.502678,0.8718,1.22125,2.83138,0.0519321,0.401876,-0.51912,0.865861,1.22131,2.83145,0.051846,-0.0278104,-0.0479017,-0.0187736,-0.00335298,3.07789e-05,0.000449648,-0.0322719,-0.0497042,-0.0193386,-1.52847e-17,-7.67497e-18,1.03677e-18
